,Code,Company,Exchange,Ex Code
162258,NSHREACN,FTSE China N Share All C,London Stock Exchange,LSE
162259,NSI,New Star Investment Trust Plc,London Stock Exchange,LSE
162260,NSIX,FTSE Actuaries Fledgling [Exit],London Stock Exchange,LSE
162261,NSWX,FTSE Sweden 30 Index,London Stock Exchange,LSE
162262,NSX,FTSE Actuaries Fledgling,London Stock Exchange,LSE
162263,NTBR,Northern Bear Plc,London Stock Exchange,LSE
162264,NTEA,Northern Electric Plc,London Stock Exchange,LSE
162265,NTN,Northern 3 Vct Plc,London Stock Exchange,LSE
162266,NTOG,Nostra Terra Oil and Gas Company Plc,London Stock Exchange,LSE
162267,NTQ,Enteq Upstream Plc,London Stock Exchange,LSE
162268,NTV,Northern 2 Vct Plc,London Stock Exchange,LSE
162269,NUC,Nucleus Financial Group Plc,London Stock Exchange,LSE
162270,NUM,Numis Corporation Plc,London Stock Exchange,LSE
162271,NVD2,Leverage Shares Public Limited Company,London Stock Exchange,LSE
162272,NVDE,Leverage Shares Public Limited Company,London Stock Exchange,LSE
162273,NVT,Northern Venture Trust Plc,London Stock Exchange,LSE
162274,NVTK,Oao Novatek,London Stock Exchange,LSE
162275,NWF,Nwf Group Plc,London Stock Exchange,LSE
162276,NWG,Northumbrian Water Group Plc,London Stock Exchange,LSE
162277,NWT,Newmark Security Plc,London Stock Exchange,LSE
162278,NXKE,Nomura Next Funds Irelan,London Stock Exchange,LSE
162279,NXKU,Nomura Next Funds Irelan,London Stock Exchange,LSE
162280,NXR,Norcros Plc,London Stock Exchange,LSE
162281,NXT,Next Plc,London Stock Exchange,LSE
167490,OAP3,Octopus Apollo Vct Plc,London Stock Exchange,LSE
167491,OBC,Online Blockchain Plc,London Stock Exchange,LSE
167492,OBD,Oxford Biodynamics Plc,London Stock Exchange,LSE
167493,OCDO,Ocado Group Plc,London Stock Exchange,LSE
167494,OCI,Oakley Capital Investments Limited,London Stock Exchange,LSE
167495,OCN,Ocean Wilsons [Holdings] Ld,London Stock Exchange,LSE
167496,OCT,Octagonal Plc,London Stock Exchange,LSE
167497,ODX,Omega Diagnostics Group Plc,London Stock Exchange,LSE
167498,OEX,Oilex Ld,London Stock Exchange,LSE
167499,OGLD,Deutsche Boerse Commodities Gmbh,London Stock Exchange,LSE
167500,OGN,Origin Enterprises Plc,London Stock Exchange,LSE
167501,OGZD,Oao Gazprom,London Stock Exchange,LSE
167502,OIG,Oryx International Growth Fund Ltd,London Stock Exchange,LSE
167503,OIH,Orascom Investment Holding S.A.E,London Stock Exchange,LSE
167504,OIL3,UBS Ag,London Stock Exchange,LSE
167505,OILG,UBS Ag,London Stock Exchange,LSE
167506,OILU,UBS Ag,London Stock Exchange,LSE
167507,OIT,Odyssean Investment Trust Plc,London Stock Exchange,LSE
167508,OKEY,O'Key Group S.A.,London Stock Exchange,LSE
167509,OKYO,Okyo Pharma Limited,London Stock Exchange,LSE
167510,OMG,Omg Plc,London Stock Exchange,LSE
167511,OMI,Orosur Mining Inc,London Stock Exchange,LSE
167512,OMIP,One Media Ip Group Plc,London Stock Exchange,LSE
167513,OMU,Old Mutual Ltd,London Stock Exchange,LSE
167514,OMXS,Ishares IV Plc,London Stock Exchange,LSE
167515,ONC,Oncimmune Holdings Plc,London Stock Exchange,LSE
167516,OOA,Octopus Aim Vct Plc,London Stock Exchange,LSE
167517,OOUT,Ocean Outdoor Limited,London Stock Exchange,LSE
167518,OPEN,Ishares IV Plc,London Stock Exchange,LSE
167519,OPG,Opg Power Ventures Plc,London Stock Exchange,LSE
167520,OPM,1Pm Plc,London Stock Exchange,LSE
167521,OPP,Origo Partners Plc,London Stock Exchange,LSE
167522,OPPP,Origo Partners Plc,London Stock Exchange,LSE
167523,OPTI,Optibiotix Health Plc,London Stock Exchange,LSE
167524,ORCH,Orchard Funding Group Pl,London Stock Exchange,LSE
167525,ORCP,Oracle Coalfields Plc,London Stock Exchange,LSE
167526,ORIT,Octopus Renewables Infrastructure Trust,London Stock Exchange,LSE
167527,ORM,Ormonde Mining Plc,London Stock Exchange,LSE
167528,ORNT,Orient Telecoms Plc,London Stock Exchange,LSE
167529,ORPH,Open Orphan Plc,London Stock Exchange,LSE
167530,ORR,Oriole Resources Plc,London Stock Exchange,LSE
167531,OSB,Onesavings Bank Plc,London Stock Exchange,LSE
167532,OSEC,Octopus Second Aim Vct Plc,London Stock Exchange,LSE
167533,OSI,Osirium Technologies Plc,London Stock Exchange,LSE
167534,OTAQ,,London Stock Exchange,LSE
167535,OTB,On The Beach Group Plc,London Stock Exchange,LSE
167536,OTMP,Onthemarket Plc,London Stock Exchange,LSE
167537,OTT,Oxford Technology 3 Venture Capital Trus,London Stock Exchange,LSE
167538,OTV2,Octopus Titan Vct Plc,London Stock Exchange,LSE
167539,OUFU,Ossiam Irl Icav,London Stock Exchange,LSE
167540,OVB,Ovoca Bio Plc,London Stock Exchange,LSE
167541,OVZA,ETFS Metal Securities Limited,London Stock Exchange,LSE
167542,OVZB,ETFS Metal Securities Limited,London Stock Exchange,LSE
167543,OWLU,Ossiam Irl Icav,London Stock Exchange,LSE
167544,OXA1,DB Etc Plc,London Stock Exchange,LSE
167545,OXA2,DB Etc Plc,London Stock Exchange,LSE
167546,OXA5,DB Etc Plc,London Stock Exchange,LSE
167547,OXA6,DB Etc Plc,London Stock Exchange,LSE
167548,OXB,Oxford Biomedica Plc,London Stock Exchange,LSE
167549,OXCT,DB Etc Index Plc,London Stock Exchange,LSE
167550,OXF,Oxford Technology 4 Venture Capital Trus,London Stock Exchange,LSE
167551,OXIG,Oxford Instruments Plc,London Stock Exchange,LSE
167552,OXT,Oxford Technology Venture Capital Trust,London Stock Exchange,LSE
172761,PAC,Pacific Assets Trust Plc,London Stock Exchange,LSE
172762,PADV,SSGA SPDR ETFS Europe I,London Stock Exchange,LSE
172763,PAF,Pan African Resources Plc,London Stock Exchange,LSE
172764,PAG,Paragon Group of Companies Plc,London Stock Exchange,LSE
172765,PAG3,Paragon Group of Compani,London Stock Exchange,LSE
172766,PAGE,Pagegroup Plc,London Stock Exchange,LSE
172767,PALM,Asian Plantations Limited,London Stock Exchange,LSE
172768,PANR,Pantheon Resources Plc,London Stock Exchange,LSE
172769,PAT,Panthera Resources Plc,London Stock Exchange,LSE
172770,PAXG,Multi Units Luxembourg,London Stock Exchange,LSE
172771,PAXJ,Multi Units Luxembourg,London Stock Exchange,LSE
172772,PAY,Paypoint Plc,London Stock Exchange,LSE
172773,PBLT,Toc Property Backed Lending Trust Plc,London Stock Exchange,LSE
172774,PBRT,ETFS Hedged Commodity Securities Limited,London Stock Exchange,LSE
172775,PCA,Palace Capital Plc,London Stock Exchange,LSE
172776,PCF,Private & Commercial Finance Group Plc,London Stock Exchange,LSE
172777,PCFT,Polar Capital Global Fin,London Stock Exchange,LSE
172778,PCGH,Polar Cap Glbl Health Gwth&Inc Tst Plc,London Stock Exchange,LSE
172779,PCIP,Pci-Pal Plc,London Stock Exchange,LSE
172780,PCRD,ETFS Hedged Commodity Securities Limited,London Stock Exchange,LSE
172781,PCT,Polar Capital Technology Trust Plc,London Stock Exchange,LSE
172782,PCTN,Picton Property Income Ld,London Stock Exchange,LSE
172783,PDG,Pendragon Plc,London Stock Exchange,LSE
172784,PDL,Petra Diamonds Limited,London Stock Exchange,LSE
172785,PDZ,Prairie Mining Limited,London Stock Exchange,LSE
172786,PEB,Pebble Beach Systems Group Plc,London Stock Exchange,LSE
172787,PEBB,The Pebble Group Plc,London Stock Exchange,LSE
172788,PEG,Petards Group Plc,London Stock Exchange,LSE
172789,PEMB,Pembroke Vct Plc,London Stock Exchange,LSE
172790,PEMD,Source Markets II Plc,London Stock Exchange,LSE
172791,PEN,Pennant International Group Plc,London Stock Exchange,LSE
172792,PERE,Pembridge Resources Plc,London Stock Exchange,LSE
172793,PET,Petrel Resources Plc,London Stock Exchange,LSE
172794,PETB,Omv Petrom S.A.,London Stock Exchange,LSE
172795,PETS,Pets At Home Group Plc,London Stock Exchange,LSE
172796,PEY,Princess Private Equity Holding Limited,London Stock Exchange,LSE
172797,PEYS,Princess Private Equity Holding Limited,London Stock Exchange,LSE
172798,PF21,Provident Financial Plc,London Stock Exchange,LSE
172799,PFC,Petrofac Limited,London Stock Exchange,LSE
172800,PFD,Premier Foods Plc,London Stock Exchange,LSE
172801,PFG,Provident Financial Plc,London Stock Exchange,LSE
172802,PFP,Pathfinder Minerals Plc,London Stock Exchange,LSE
172803,PFP2,Places For People Finance Plc,London Stock Exchange,LSE
172804,PGH,Personal Group Holdings Plc,London Stock Exchange,LSE
172805,PGHZ,Pcgh Zdp Plc,London Stock Exchange,LSE
172806,PGOO,Proven Growth & Income Vct Plc,London Stock Exchange,LSE
172807,PGR,Phoenix Global Resources Plc,London Stock Exchange,LSE
172808,PHAG,ETFS Metal Securities Ld,London Stock Exchange,LSE
172809,PHAR,Pharos Energy Plc,London Stock Exchange,LSE
172810,PHAU,ETFS Metal Securities Limited,London Stock Exchange,LSE
172811,PHC,Plant Health Care Plc,London Stock Exchange,LSE
172812,PHD,Proactis Holdings Plc,London Stock Exchange,LSE
172813,PHE,Powerhouse Energy Group Plc,London Stock Exchange,LSE
172814,PHEF,Fundlogic Alternatives Plc,London Stock Exchange,LSE
172815,PHGP,ETFS Metal Securities Ld,London Stock Exchange,LSE
172816,PHI,Pacific Horizon Investment Trust Plc,London Stock Exchange,LSE
172817,PHNX,Phoenix Group Holdings,London Stock Exchange,LSE
172818,PHOR,Ojsc Phosagro,London Stock Exchange,LSE
172819,PHP,Primary Health Properties Plc,London Stock Exchange,LSE
172820,PHPD,ETFS Metal Securities Ld,London Stock Exchange,LSE
172821,PHPM,ETFS Metal Securities Ld,London Stock Exchange,LSE
172822,PHPP,ETFS Metal Securities Ld,London Stock Exchange,LSE
172823,PHPT,ETFS Metal Securities Ld,London Stock Exchange,LSE
172824,PHSC,Phsc Plc,London Stock Exchange,LSE
172825,PHSP,ETFS Metal Securities Ld,London Stock Exchange,LSE
172826,PHTM,Photo-Me International Plc,London Stock Exchange,LSE
172827,PIER,Brighton Pier Group Plc [The],London Stock Exchange,LSE
172828,PIEXL,Pacer International Export Leaders Index,London Stock Exchange,LSE
172829,PIEXLN,Pacer International Export Leaders Net T,London Stock Exchange,LSE
172830,PIMT,ETFS Hedged Commodity Securities Limited,London Stock Exchange,LSE
172831,PIN,Pantheon International Participations Pl,London Stock Exchange,LSE
172832,PIP,Pipehawk Plc,London Stock Exchange,LSE
172833,PIRI,Pires Investments Plc,London Stock Exchange,LSE
172834,PLP,Polypipe Group Plc,London Stock Exchange,LSE
172835,PLTU,UBS Ag,London Stock Exchange,LSE
172836,PLUS,Plus500 Ltd,London Stock Exchange,LSE
172837,PLZA,Public Joint Stock Company Polyus,London Stock Exchange,LSE
172838,PLZL,Public Joint Stock Company Polyus,London Stock Exchange,LSE
172839,PMG,Parkmead Group [The] Plc,London Stock Exchange,LSE
172840,PMGR,,London Stock Exchange,LSE
172841,PMI,Premier Miton Group Plc,London Stock Exchange,LSE
172842,PMO,Premier Oil Plc,London Stock Exchange,LSE
172843,PMO1,Premier Oil Plc,London Stock Exchange,LSE
172844,PMP,Portmeirion Group Plc,London Stock Exchange,LSE
172845,PNL,Personal Assets Trust Plc,London Stock Exchange,LSE
172846,PNN,Pennon Group Plc,London Stock Exchange,LSE
172847,PNS,Panther Securities Plc,London Stock Exchange,LSE
172848,POG,Petropavlovsk Plc,London Stock Exchange,LSE
172849,POLR,Polar Capital Holdings Plc,London Stock Exchange,LSE
172850,POLX,Polarean Imaging Plc,London Stock Exchange,LSE
172851,POLY,Polymetal International Plc,London Stock Exchange,LSE
172852,POS,Plexus Holdings Plc,London Stock Exchange,LSE
172853,POW,Power Metal Resources Plc,London Stock Exchange,LSE
172854,PPC,President Petroleum Company Plc,London Stock Exchange,LSE
172855,PPG,Plutus Powergen Plc,London Stock Exchange,LSE
172856,PPH,Pphe Hotel Group Limited,London Stock Exchange,LSE
172857,PPIX,Prophotonix Limited,London Stock Exchange,LSE
172858,PPP,Pennpetro Energy Plc,London Stock Exchange,LSE
172859,PPS,Proton Power Systems Plc,London Stock Exchange,LSE
172860,PQVG,Powershares Glbal Funds Ireland Plc,London Stock Exchange,LSE
172861,PQVM,Powershares Glbal Funds Ireland Plc,London Stock Exchange,LSE
172862,PRAC,Invesco Markets II Plc,London Stock Exchange,LSE
172863,PRD,Predator Oil & Gas Holdings Plc,London Stock Exchange,LSE
172864,PRE,Pan Andean Res,London Stock Exchange,LSE
172865,PREM,Premier African Minerals,London Stock Exchange,LSE
172866,PRES,Pressure Technologies Plc,London Stock Exchange,LSE
172867,PRF,Vaneck Vectors Ucits ETFS Plc,London Stock Exchange,LSE
172868,PRFD,Source Markets II Plc,London Stock Exchange,LSE
172869,PRFP,Invesco Markets II Plc,London Stock Exchange,LSE
172870,PRGB,Vaneck Vectors Ucits ETFS Plc,London Stock Exchange,LSE
172871,PRIC,Amundi Index Solutions,London Stock Exchange,LSE
172872,PRIE,Amundi Index Solutions,London Stock Exchange,LSE
172873,PRIG,Amundi Index Solutions,London Stock Exchange,LSE
172874,PRIJ,Amundi Index Solutions,London Stock Exchange,LSE
172875,PRIM,Primorus Investments Plc,London Stock Exchange,LSE
172876,PRIP,Amundi Index Solutions,London Stock Exchange,LSE
172877,PRIR,Amundi Index Solutions,London Stock Exchange,LSE
172878,PRIT,Amundi Index Solutions,London Stock Exchange,LSE
172879,PRIU,Amundi Index Solutions,London Stock Exchange,LSE
172880,PRIW,Amundi Index Solutions,London Stock Exchange,LSE
172881,PRIZ,Amundi Index Solutions,London Stock Exchange,LSE
172882,PRM,Proteome Sciences Plc,London Stock Exchange,LSE
172883,PRMU,UBS Ag,London Stock Exchange,LSE
172884,PRP,Prime People Plc,London Stock Exchange,LSE
172885,PRSM,Blue Prism Group Plc,London Stock Exchange,LSE
172886,PRSR,Prs REIT [The] Plc,London Stock Exchange,LSE
172887,PRTC,Puretech Health Plc,London Stock Exchange,LSE
172888,PRU,Prudential Plc,London Stock Exchange,LSE
172889,PRUC,Amundi Index Solutions,London Stock Exchange,LSE
172890,PRUD,Prudential Plc,London Stock Exchange,LSE
172891,PRUS,Powershares Glbal Funds,London Stock Exchange,LSE
172892,PRV,Porvair Plc,London Stock Exchange,LSE
172893,PSDL,Phoenix Spree Deutschlan,London Stock Exchange,LSE
172894,PSH,Pershing Square Holdings Ltd,London Stock Exchange,LSE
172895,PSHD,Pershing Square Holdings Ltd,London Stock Exchange,LSE
172896,PSN,Persimmon Plc,London Stock Exchange,LSE
172897,PSON,Pearson Plc,London Stock Exchange,LSE
172898,PSRE,Powershares Glbal Funds Ireland Plc,London Stock Exchange,LSE
172899,PSRF,Powershares Glbal Funds Ireland Plc,London Stock Exchange,LSE
172900,PSRM,Powershares Glbal Funds Ireland Plc,London Stock Exchange,LSE
172901,PSRU,Powershares Glbal Funds Ireland Plc,London Stock Exchange,LSE
172902,PSRW,Powershares Glbal Funds Ireland Plc,London Stock Exchange,LSE
172903,PTAL,Petrotal Corporation,London Stock Exchange,LSE
172904,PTD,Pittards Plc,London Stock Exchange,LSE
172905,PTEC,Playtech Limited,London Stock Exchange,LSE
172906,PTR,Petroneft Resources Plc,London Stock Exchange,LSE
172907,PTRO,Pelatro Plc,London Stock Exchange,LSE
172908,PTY,Parity Group Plc,London Stock Exchange,LSE
172909,PUIG,Source Markets II Plc,London Stock Exchange,LSE
172910,PUIP,Invesco Markets II Plc,London Stock Exchange,LSE
172911,PUR,Pure Wafer Plc,London Stock Exchange,LSE
172912,PURP,Purplebricks Group Plc,London Stock Exchange,LSE
172913,PUS3,ETFS Foreign Exchange Li,London Stock Exchange,LSE
172914,PUS5,ETFS Foreign Exchange Limited,London Stock Exchange,LSE
172915,PVN,Proven Vct Plc,London Stock Exchange,LSE
172916,PVR,Providence Resources Plc,London Stock Exchange,LSE
172917,PXC,Phoenix Copper Ltd.,London Stock Exchange,LSE
172918,PXS,Provexis Plc,London Stock Exchange,LSE
172919,PYC,Physiomics Plc,London Stock Exchange,LSE
172920,PZC,Pz Cussons Plc,London Stock Exchange,LSE
178129,QDII1,Ftse/Xinhua Hong Kong IN,London Stock Exchange,LSE
178130,QDIV,Ishares II Plc,London Stock Exchange,LSE
178131,QFI,Quadrise Fuels International Plc,London Stock Exchange,LSE
178132,QLT,Quilter Plc,London Stock Exchange,LSE
178133,QQ,qinetiq group ord gbp0,London Stock Exchange,LSE
178134,QQQ3,Boost Issuer Public Limi,London Stock Exchange,LSE
178135,QQQS,Boost Issuer Public Limi,London Stock Exchange,LSE
178136,QRT,Quarto Group Incorporated,London Stock Exchange,LSE
178137,QTX,Quartix Holdings Plc,London Stock Exchange,LSE
178138,QUID,Pimco Fixed Income Source ETFS Plc,London Stock Exchange,LSE
178139,QUIZ,Quiz Plc,London Stock Exchange,LSE
178140,QXT,Quixant Plc,London Stock Exchange,LSE
183349,R0EU,FTSE Epra/Nareit Eurozone Capped Index N,London Stock Exchange,LSE
183350,R0UK,FTSE E/N Deexukcap,London Stock Exchange,LSE
183351,R1CPF,Russell 1000 Comprehensive Factor Index,London Stock Exchange,LSE
183352,R1DE,Russell 1000 Pure Domestic Exposure Inde,London Stock Exchange,LSE
183353,R1DEN,Russell 1000 Domestic Exposure Net,London Stock Exchange,LSE
183354,R1DSEW,Russell 1000 Dividend Select Equal Weigh,London Stock Exchange,LSE
183355,R1EVEW,Russell 1000 Enhanced Value Equal Weight,London Stock Exchange,LSE
183356,R1FPMF,Russell 1000 Momentum Factor Index,London Stock Exchange,LSE
183357,R1FQF,Russell 1000 Quality Factor Index,London Stock Exchange,LSE
183358,R1FSF,Russell 1000 Size Factor Index,London Stock Exchange,LSE
183359,R1FVAF,Russell 1000 Value Factor Index,London Stock Exchange,LSE
183360,R1FVF,Russell 1000 Volatility Factor Index,London Stock Exchange,LSE
183361,R1FYF,Russell 1000 Yield Factor Index,London Stock Exchange,LSE
183362,R1LB,Russell 1000 Low Beta Equal Weight Index,London Stock Exchange,LSE
183363,R1MFF,Russell 1000 Momentum Focused Factor Ind,London Stock Exchange,LSE
183364,R1MFFR,Russell 1000 Momentum Focused Factor Net,London Stock Exchange,LSE
183365,R1VFF,Russell 1000 Low Volatility Focused Fact,London Stock Exchange,LSE
183366,R1VFFR,Russell 1000 Low Volatility Focused Fact,London Stock Exchange,LSE
183367,R1VQQF,Russell 1000 2Qual/Val 5% Capped Factor,London Stock Exchange,LSE
183368,R1VQQFN,Russell 1000 2Qual/Val 5% Capped Factor,London Stock Exchange,LSE
183369,R1YFF,Russell 1000 Yield Focused Factor Index,London Stock Exchange,LSE
183370,R1YFFR,Russell 1000 Yield Focused Factor Net Ta,London Stock Exchange,LSE
183371,R2CPF,Russell 2000 Comprehensive Factor Index,London Stock Exchange,LSE
183372,R2DSEW,Russell 2000 Dividend Select Equal Weigh,London Stock Exchange,LSE
183373,R2SC,SSGA SPDR ETFS Europe II,London Stock Exchange,LSE
183374,R2US,SSGA SPDR ETFS Europe II,London Stock Exchange,LSE
183375,R3DE,Russell 3000 Dividend Elite Index,London Stock Exchange,LSE
183376,RAI,Ra International Group Plc,London Stock Exchange,LSE
183377,RAT,Rathbone Brothers Plc,London Stock Exchange,LSE
183378,RAV,Raven Property Group Limited,London Stock Exchange,LSE
183379,RAVP,Raven Property Group Limited,London Stock Exchange,LSE
183380,RB,Reckitt Benckiser,London Stock Exchange,LSE
183381,RBD,Reabold Resources Plc,London Stock Exchange,LSE
183382,RBG,Revolution Bars Group Pl,London Stock Exchange,LSE
183383,RBGP,Rosenblatt Group Plc,London Stock Exchange,LSE
183384,RBN,Robinson Plc,London Stock Exchange,LSE
183385,RBOD,Ishares IV Plc,London Stock Exchange,LSE
183386,RBOT,Ishares IV Plc,London Stock Exchange,LSE
